camera_id,display_name,brand,series,release_year,reason,candidate_source_name,candidate_source_url,checked_source_urls,last_checked
leica_d_lux_8,Leica D-Lux 8,Leica,D-Lux,2024,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_q,Leica Q,Leica,Q,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica Q,https://camera-wiki.org/wiki/Leica_Q_(Typ_116),"[""https://camera-wiki.org/wiki/Leica_Q_(Typ_116)""]",2026-05-24
leica_q_p,Leica Q-P,Leica,Q-P,2018,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux,Leica V-Lux,Leica,V-Lux,2014,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_1,Leica V-Lux 1,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_2,Leica V-Lux 2,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_20,Leica V-Lux 20,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_3,Leica V-Lux 3,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_30,Leica V-Lux 30,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_4,Leica V-Lux 4,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_v_lux_40,Leica V-Lux 40,Leica,V-Lux,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_x,Leica X,Leica,X,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_x_vario,Leica X Vario,Leica,X,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_x_u,Leica X-U,Leica,X-U,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
leica_x1,Leica X1,Leica,X1,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica X1,https://camera-wiki.org/wiki/Leica_X1,"[""https://camera-wiki.org/wiki/Leica_X1""]",2026-05-24
leica_x2,Leica X2,Leica,X2,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Leica/Sigma compact catalog,https://camera-wiki.org/wiki/Leica,"[""https://camera-wiki.org/wiki/Leica""]",2026-05-24
minolta_dimage_e201,Minolta DiMAGE E201,Minolta,DiMAGE E,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE E201,https://camera-wiki.org/wiki/Minolta_DiMAGE_E201,"[""https://camera-wiki.org/wiki/Minolta_DiMAGE_E201""]",2026-05-24
minolta_dimage_e203,Minolta DiMAGE E203,Minolta,DiMAGE E,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta/Konica Minolta DiMAGE catalog,https://camera-wiki.org/wiki/Minolta,"[""https://camera-wiki.org/wiki/Minolta""]",2026-05-24
minolta_dimage_e223,Minolta DiMAGE E223,Minolta,DiMAGE E,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE E223,https://camera-wiki.org/wiki/Minolta_DiMAGE_E223,"[""https://camera-wiki.org/wiki/Minolta_DiMAGE_E223""]",2026-05-24
minolta_dimage_e323,Minolta DiMAGE E323,Minolta,DiMAGE E,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta/Konica Minolta DiMAGE catalog,https://camera-wiki.org/wiki/Minolta,"[""https://camera-wiki.org/wiki/Minolta""]",2026-05-24
minolta_dimage_f300,Minolta DiMAGE F300,Minolta,DiMAGE F,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE F300,https://camera-wiki.org/wiki/Minolta_DiMAGE_F300,"[""https://camera-wiki.org/wiki/Minolta_DiMAGE_F300""]",2026-05-24
minolta_dimage_g400,MINOLTA DiMAGE G400,Minolta,DiMAGE G,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki MINOLTA DiMAGE G400,https://camera-wiki.org/wiki/Konica_Minolta,"[""https://camera-wiki.org/wiki/Konica_Minolta""]",2026-05-24
minolta_dimage_g500,MINOLTA DiMAGE G500,Minolta,DiMAGE G,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki MINOLTA DiMAGE G500,https://camera-wiki.org/wiki/Konica_Minolta,"[""https://camera-wiki.org/wiki/Konica_Minolta""]",2026-05-24
minolta_dimage_s304,Minolta DiMAGE S304,Minolta,DiMAGE S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE S304,https://camera-wiki.org/wiki/Minolta_DiMAGE_S304,"[""https://camera-wiki.org/wiki/Minolta_DiMAGE_S304""]",2026-05-24
minolta_dimage_s404,Minolta DiMAGE S404,Minolta,DiMAGE S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta/Konica Minolta DiMAGE catalog,https://camera-wiki.org/wiki/Minolta,"[""https://camera-wiki.org/wiki/Minolta""]",2026-05-24
minolta_dimage_s414,Minolta DiMAGE S414,Minolta,DiMAGE S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE S414,https://camera-wiki.org/wiki/Minolta_DiMAGE_S414,"[""https://camera-wiki.org/wiki/Minolta_DiMAGE_S414""]",2026-05-24
minolta_dimage_x20,Minolta DiMAGE X20,Minolta,DiMAGE X,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta/Konica Minolta DiMAGE catalog,https://camera-wiki.org/wiki/Minolta,"[""https://camera-wiki.org/wiki/Minolta""]",2026-05-24
minolta_dimage_x21,Minolta DiMAGE X21,Minolta,DiMAGE X,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE X21,https://camera-wiki.org/wiki/Konica_Minolta_DiMAGE_X21_and_X31,"[""https://camera-wiki.org/wiki/Konica_Minolta_DiMAGE_X21_and_X31""]",2026-05-24
minolta_dimage_x31,Minolta DiMAGE X31,Minolta,DiMAGE X,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE X31,https://camera-wiki.org/wiki/Konica_Minolta_DiMAGE_X21_and_X31,"[""https://camera-wiki.org/wiki/Konica_Minolta_DiMAGE_X21_and_X31""]",2026-05-24
minolta_dimage_xi,Minolta DiMAGE Xi,Minolta,DiMAGE XI,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta/Konica Minolta DiMAGE catalog,https://camera-wiki.org/wiki/Minolta,"[""https://camera-wiki.org/wiki/Minolta""]",2026-05-24
minolta_dimage_xt,Minolta DiMAGE Xt,Minolta,DiMAGE XT,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta/Konica Minolta DiMAGE catalog,https://camera-wiki.org/wiki/Minolta,"[""https://camera-wiki.org/wiki/Minolta""]",2026-05-24
minolta_dimage_z1,Minolta DiMAGE Z1,Minolta,DiMAGE Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Minolta DiMAGE Z1,https://camera-wiki.org/wiki/Minolta_DiMAGE_Z1,"[""https://camera-wiki.org/wiki/Minolta_DiMAGE_Z1""]",2026-05-24
nikon_coolpix_2000,Nikon COOLPIX 2000,Nikon,COOLPIX 2,2000,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/2000/spec.html""]",2026-05-24
nikon_coolpix_2100,Nikon COOLPIX 2100,Nikon,COOLPIX 2,2003,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/2100/spec.html""]",2026-05-24
nikon_coolpix_2200,Nikon COOLPIX 2200,Nikon,COOLPIX 2,2004,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/2200/spec.html""]",2026-05-24
nikon_coolpix_3200,Nikon COOLPIX 3200,Nikon,COOLPIX 3,2004,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/3200/spec.html""]",2026-05-24
nikon_coolpix_3500,Nikon COOLPIX 3500,Nikon,COOLPIX 3,2002,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/3500/spec.html""]",2026-05-24
nikon_coolpix_3700,Nikon COOLPIX 3700,Nikon,COOLPIX 3,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX 3700,https://camera-wiki.org/wiki/Nikon_Coolpix_3700,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_3700"", ""https://nij.nikon.com/products/lineup/compact/3700/spec.html""]",2026-05-24
nikon_coolpix_4200,Nikon COOLPIX 4200,Nikon,COOLPIX 4,2004,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/4200/spec.html""]",2026-05-24
nikon_coolpix_4300,Nikon COOLPIX 4300,Nikon,COOLPIX 4,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX 4300,https://camera-wiki.org/wiki/Nikon_Coolpix_4300,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_4300"", ""https://nij.nikon.com/products/lineup/compact/4300/spec.html""]",2026-05-24
nikon_coolpix_4800,Nikon COOLPIX 4800,Nikon,COOLPIX 4,2004,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/4800/spec.html""]",2026-05-24
nikon_coolpix_5900,Nikon COOLPIX 5900,Nikon,COOLPIX 5,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX 5900,https://camera-wiki.org/wiki/Nikon_Coolpix_5900,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_5900"", ""https://nij.nikon.com/products/lineup/compact/5900/spec.html""]",2026-05-24
nikon_coolpix_7600,Nikon COOLPIX 7600,Nikon,COOLPIX 7,2005,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/7600/spec.html""]",2026-05-24
nikon_coolpix_775,Nikon COOLPIX 775,Nikon,COOLPIX 7,2001,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/775/spec.html""]",2026-05-24
nikon_coolpix_7900,Nikon COOLPIX 7900,Nikon,COOLPIX 7,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX 7900,https://camera-wiki.org/wiki/Nikon_Coolpix_7900,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_7900"", ""https://nij.nikon.com/products/lineup/compact/7900/spec.html""]",2026-05-24
nikon_coolpix_800,Nikon COOLPIX 800,Nikon,COOLPIX 8,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Nikon COOLPIX 800,https://camera-wiki.org/wiki/Nikon_Coolpix_800,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_800""]",2026-05-24
nikon_coolpix_8400,Nikon COOLPIX 8400,Nikon,COOLPIX 8,2004,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/8400/spec.html""]",2026-05-24
nikon_coolpix_880,Nikon COOLPIX 880,Nikon,COOLPIX 8,2000,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/880/spec.html""]",2026-05-24
nikon_coolpix_900,Nikon COOLPIX 900,Nikon,COOLPIX 9,1998,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix""]",2026-05-24
nikon_coolpix_910,Nikon COOLPIX 910,Nikon,COOLPIX 9,,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/910/spec.html""]",2026-05-24
nikon_coolpix_p3,Nikon COOLPIX P3,Nikon,COOLPIX P,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX P3,https://camera-wiki.org/wiki/Nikon_Coolpix_P3_%26_P4,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_P3_%26_P4"", ""https://nij.nikon.com/products/lineup/compact/p3/spec.html""]",2026-05-24
nikon_coolpix_p50,Nikon COOLPIX P50,Nikon,COOLPIX P,2007,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/p50/spec.html""]",2026-05-24
nikon_coolpix_p530,Nikon COOLPIX P530,Nikon,COOLPIX P,2014,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/p530/spec.html""]",2026-05-24
nikon_coolpix_p80,Nikon COOLPIX P80,Nikon,COOLPIX P,2008,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/p80/spec.html""]",2026-05-24
nikon_coolpix_p90,Nikon COOLPIX P90,Nikon,COOLPIX P,2009,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/p90/spec.html""]",2026-05-24
nikon_coolpix_s2,Nikon COOLPIX S2,Nikon,COOLPIX S,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX S2,https://camera-wiki.org/wiki/Nikon_Coolpix_S2,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_S2"", ""https://nij.nikon.com/products/lineup/compact/s2/spec.html""]",2026-05-24
nikon_coolpix_s220,Nikon COOLPIX S220,Nikon,COOLPIX S,2009,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s220/spec.html""]",2026-05-24
nikon_coolpix_s3,Nikon COOLPIX S3,Nikon,COOLPIX S,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX S3,https://camera-wiki.org/wiki/Nikon_Coolpix_S3,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_S3"", ""https://nij.nikon.com/products/lineup/compact/s3/spec.html""]",2026-05-24
nikon_coolpix_s4,Nikon COOLPIX S4,Nikon,COOLPIX S,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Nikon COOLPIX S4,https://camera-wiki.org/wiki/Nikon_Coolpix_S4,"[""https://camera-wiki.org/wiki/Nikon_Coolpix_S4"", ""https://nij.nikon.com/products/lineup/compact/s4/spec.html""]",2026-05-24
nikon_coolpix_s5300,Nikon COOLPIX S5300,Nikon,COOLPIX S,2014,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s5300/spec.html""]",2026-05-24
nikon_coolpix_s560,Nikon COOLPIX S560,Nikon,COOLPIX S,2008,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s560/spec.html""]",2026-05-24
nikon_coolpix_s60,Nikon COOLPIX S60,Nikon,COOLPIX S,2008,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s60/spec.html""]",2026-05-24
nikon_coolpix_s660,Nikon COOLPIX S660,Nikon,COOLPIX S,2013,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s660/spec.html""]",2026-05-24
nikon_coolpix_s7,Nikon COOLPIX S7,Nikon,COOLPIX S,,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s7/spec.html""]",2026-05-24
nikon_coolpix_s700,Nikon COOLPIX S700,Nikon,COOLPIX S,,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s700/spec.html""]",2026-05-24
nikon_coolpix_s8,Nikon COOLPIX S8,Nikon,COOLPIX S,,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s8/spec.html""]",2026-05-24
nikon_coolpix_s9,Nikon COOLPIX S9,Nikon,COOLPIX S,,Checked source but exact model match was not confirmed.,Camera-wiki Nikon Coolpix catalog,https://camera-wiki.org/wiki/Nikon_Coolpix,"[""https://camera-wiki.org/wiki/Nikon_Coolpix"", ""https://nij.nikon.com/products/lineup/compact/s9/spec.html""]",2026-05-24
olympus_c_180,Olympus C-180,Olympus,C series,2005,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_4000,Olympus C-4000,Olympus,C series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus C-4000,https://camera-wiki.org/wiki/Olympus_C-4000_Zoom,"[""https://camera-wiki.org/wiki/Olympus_C-4000_Zoom""]",2026-05-24
olympus_c_460,Olympus C-460,Olympus,C series,2004,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_470,Olympus C-470,Olympus,C series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus C-470,https://camera-wiki.org/wiki/Olympus_D-590z,"[""https://camera-wiki.org/wiki/Olympus_D-590z""]",2026-05-24
olympus_c_50,Olympus C-50,Olympus,C series,2002,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_500,Olympus C-500,Olympus,C series,2005,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_5000,Olympus C-5000,Olympus,C series,2002,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_55,Olympus C-55,Olympus,C series,2005,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_60,Olympus C-60,Olympus,C series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus C-60,https://camera-wiki.org/wiki/Olympus_C-60_Zoom,"[""https://camera-wiki.org/wiki/Olympus_C-60_Zoom""]",2026-05-24
olympus_c_725,Olympus C-725,Olympus,C series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus C-725,https://camera-wiki.org/wiki/Olympus_C-725_Ultra_Zoom,"[""https://camera-wiki.org/wiki/Olympus_C-725_Ultra_Zoom""]",2026-05-24
olympus_c_765,Olympus C-765,Olympus,C series,2004,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_c_800l,Olympus C-800L,Olympus,C series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus C-800L,https://camera-wiki.org/wiki/Olympus_C-800L,"[""https://camera-wiki.org/wiki/Olympus_C-800L""]",2026-05-24
olympus_c_960,Olympus C-960,Olympus,C series,2000,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_camedia_c_2,Olympus Camedia C-2,Olympus,CAMEDIA series,2001,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_20,Olympus FE-20,Olympus,FE series,2008,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_25,Olympus FE-25,Olympus,FE series,2009,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_26,Olympus FE-26,Olympus,FE series,2009,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_340,Olympus FE-340,Olympus,FE series,2008,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_35,Olympus FE-35,Olympus,FE series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_40,Olympus FE-40,Olympus,FE series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_fe_4040,Olympus FE-4040,Olympus,FE series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus FE-4040,https://camera-wiki.org/wiki/Olympus_FE-4040,"[""https://camera-wiki.org/wiki/Olympus_FE-4040""]",2026-05-24
olympus_fe_5000,Olympus FE-5000,Olympus,FE series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus FE-5000,https://camera-wiki.org/wiki/Olympus_FE-5010,"[""https://camera-wiki.org/wiki/Olympus_FE-5010""]",2026-05-24
olympus_sp_310,Olympus SP-310,Olympus,SP series,2005,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_sz_12,Olympus SZ-12,Olympus,SZ series,2012,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_stylus_400,Olympus Stylus 400,Olympus,Stylus/mju Digital,2003,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus Stylus/mju digital catalog,https://camera-wiki.org/wiki/Olympus_Stylus_%C2%B5_digital_cameras,"[""https://camera-wiki.org/wiki/Olympus_Stylus_%C2%B5_digital_cameras""]",2026-05-24
olympus_stylus_500,Olympus Stylus 500,Olympus,Stylus/mju Digital,2005,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus Stylus/mju digital catalog,https://camera-wiki.org/wiki/Olympus_Stylus_%C2%B5_digital_cameras,"[""https://camera-wiki.org/wiki/Olympus_Stylus_%C2%B5_digital_cameras""]",2026-05-24
olympus_vg_160,Olympus VG-160,Olympus,VG series,2012,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
olympus_vr_3040,Olympus VR-3040,Olympus,VR series,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Olympus catalog,https://camera-wiki.org/wiki/Olympus,"[""https://camera-wiki.org/wiki/Olympus""]",2026-05-24
