camera_id,battery_id,status,quantity_required,note,source_name,source_url,source_type,confidence,last_verified
nikon_coolpix_p5100,nikon_en_el5,fully_compatible,1,電源 ・ Li-ionリチャージャブルバッテリー EN-EL5（リチウムイオン充電池：付属）×1個 ・ ACアダプター EH-62A（別売） 撮影可能コマ数（電池寿命）※3 約240コマ（EN-EL5使用時） 寸法（幅×高さ×奥行き） 約98×64.5×41 mm（突起部を除く） 質量（重さ） 約200 g（バッテリー、SDメモリーカードを除く） 動作環境 使用温度 0～40 ℃ 使用湿度 85%以下（結露しないこと） ● 仕様中のデータは、すべて常温（25 ℃）、リチャージャブルバッテリー EN-EL5をフル充電で使 Li-ionリチャージャブルバッテリー EN-EL5（リチウムイオン充電池：付属）×1個 ・ ACアダプター EH-62A（別売） 撮影可能コマ数（電池寿命）※3 約240コマ（EN-EL5使用時） 寸法（幅×高さ×奥行き） 約98×64.5×41 mm（突起部を除く） 質量（重さ） 約200 g（バッテリー、SDメモリーカードを除く） 動作環境 使用温度,Nikon Japan COOLPIX P5100 specifications,https://nij.nikon.com/products/lineup/compact/p5100/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p520,nikon_en_el5,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリー EN-EL5（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-62A（別売） 充電時間 約4時間30分（本体充電ACアダプター EH-69P使用時、残量のない状態からの充電時間） 電池寿命（静止画撮影時）※4 約200コマ（EN-EL5使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き）※5 約125.2×84.1×101.6mm（突起部除く） 質量※5 約550g（バッテリー、SDメモリーカード含む） 動作環境 使用温度 0℃ ～ 40 付属品 ストラップ、レンズキャップ LC-CP24（レンズキャップ用ひも付き）、Li-ionリチャージャブルバッテリー EN-EL5（端子カバー付き）、本体充電ACアダプター EH-69P、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD、活用ガイド CD ・仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電バッテリー使用時のものです。 ※1 Multi Media Card（MMC）には対応していません。 Li-ionリチャージャブルバッテリー EN-EL5（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-62A（別売） 充電時間 約4時間30分（本体充電ACアダプター EH-69P使用時、残量のない状態からの充電時間） 電池寿命（静止画撮影時）※4 約200コマ（EN-EL5使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行 Li-ionリチャージャブルバッテリー EN-EL5（端子カバー付き）、本体充電ACアダプター EH-69P、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD、活用ガイド CD ・仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電バッテリー使用,Nikon Japan COOLPIX P520 specifications,https://nij.nikon.com/products/lineup/compact/p520/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p600,nikon_en_el23,fully_compatible,1,電源 使用電池 Li-ionリチャージャブルバッテリー EN-EL23（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-67A（別売） 充電時間 約3時間（本体充電ACアダプター EH-71P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約330コマ（EN-EL23使用時） ※2 動画撮影時（実撮影電池寿命） 約1時間20分（EN-EL23使用時） ※2 ※3 三脚ネジ穴 三脚ネジ穴 1/4（ISO 1222） 寸法・質量 寸法（幅×高さ×奥行き） 約125.0×85.0×1 付属品 ストラップ、レンズキャップ LC-CP29、Li-ionリチャージャブルバッテリー EN-EL23、本体充電ACアダプター EH-71P、USBケーブル UC-E21 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 本製品に付属のバッテリーチャ－ジャーを日本国外で使用する場合、必要に応じて市販の変換プラグアダプターを装着ください。 製品の外観、仕様、性能は予告なく変更することがありますので、ご了承ください。 会社名、製 Li-ionリチャージャブルバッテリー EN-EL23（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-67A（別売） 充電時間 約3時間（本体充電ACアダプター EH-71P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約330コマ（EN-EL23使用時） ※2 動画撮影時（実撮影電池寿命） 約1時間20分（E Li-ionリチャージャブルバッテリー EN-EL23、本体充電ACアダプター EH-71P、USBケーブル UC-E21 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 本製品に付属のバッテリーチャ－ジャーを日本国外で使用する場合、必要に応じて市販の変換プラグ,Nikon Japan COOLPIX P600 specifications,https://nij.nikon.com/products/lineup/compact/p600/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p610,nikon_en_el23,fully_compatible,1,電源 使用電池 Li-ionリチャージャブルバッテリー EN-EL23（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-67A（別売） 充電時間 約3時間（本体充電ACアダプター EH-71P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約360コマ（EN-EL23使用時） ※1 動画撮影時（実撮影電池寿命） 約1時間30分（EN-EL23使用時） ※1 ※2 三脚ネジ穴 三脚ネジ穴 1/4（ISO 1222） 寸法・質量 寸法（幅×高さ×奥行き） 約125.0×85.0×1 付属品 ストラップ、レンズキャップ LC-CP29、Li-ionリチャージャブルバッテリー EN-EL23、本体充電ACアダプター EH-71P、USBケーブル UC-E21 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 会社名、製品名は、各社の商標、登録商標です。 電池寿命は、撮影間隔、メニュー表示時間、画像表示時間などの使用状況によって異なります。 動画の連続撮影可能時間（1回の撮影で記録可能な時間）は、メモリーカードの Li-ionリチャージャブルバッテリー EN-EL23（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-67A（別売） 充電時間 約3時間（本体充電ACアダプター EH-71P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約360コマ（EN-EL23使用時） ※1 動画撮影時（実撮影電池寿命） 約1時間30分（E Li-ionリチャージャブルバッテリー EN-EL23、本体充電ACアダプター EH-71P、USBケーブル UC-E21 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 会社名、製品名は、各社の商標、登録商標です。 電池寿命は、撮影間隔、メニュー表示時間、画像,Nikon Japan COOLPIX P610 specifications,https://nij.nikon.com/products/lineup/compact/p610/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p7000,nikon_en_el1,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリーEN-EL14（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-5a（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※2 約350コマ（EN-EL14使用時） 動画撮影可能時間(電池寿命)※3 約2時間45分（［HD 720p （1280×720）］、EN-EL14 使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き） 約114.2×77×44.8 mm（突起部除く） 質量（重さ）※4 約360 付属品 ストラップ AN-CP22、Li-ion リチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD-ROM、アクセサリーシューカバー BS-1 ● 仕様中のデータは、すべて常温（25℃）、Li-ionリチャージャブルバッテリー EN-EL1４をフル充電で使用時のものです。 ※1 ： Multi Media Card（MMC）には対応していません。 ※2 ： 電池寿命測定方法を定めたCIPA（カメラ映 Li-ionリチャージャブルバッテリーEN-EL14（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-5a（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※2 約350コマ（EN-EL14使用時） 動画撮影可能時間(電池寿命)※3 約2時間45分（［HD 720p （1280×720）］、EN-EL1 リチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD-ROM、アクセサリーシューカバー BS-1 ● 仕様中のデータは、すべて常温（25℃）、Li-ionリチャージャブルバッテリー EN-EL1４をフル充電で使用時のものです。,Nikon Japan COOLPIX P7000 specifications,https://nij.nikon.com/products/lineup/compact/p7000/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p7000,nikon_en_el14,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリーEN-EL14（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-5a（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※2 約350コマ（EN-EL14使用時） 動画撮影可能時間(電池寿命)※3 約2時間45分（［HD 720p （1280×720）］、EN-EL14 使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き） 約114.2×77×44.8 mm（突起部除く） 質量（重さ）※4 約360 付属品 ストラップ AN-CP22、Li-ion リチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD-ROM、アクセサリーシューカバー BS-1 ● 仕様中のデータは、すべて常温（25℃）、Li-ionリチャージャブルバッテリー EN-EL1４をフル充電で使用時のものです。 ※1 ： Multi Media Card（MMC）には対応していません。 ※2 ： 電池寿命測定方法を定めたCIPA（カメラ映 Li-ionリチャージャブルバッテリーEN-EL14（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-5a（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※2 約350コマ（EN-EL14使用時） 動画撮影可能時間(電池寿命)※3 約2時間45分（［HD 720p （1280×720）］、EN-EL1 リチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD-ROM、アクセサリーシューカバー BS-1 ● 仕様中のデータは、すべて常温（25℃）、Li-ionリチャージャブルバッテリー EN-EL1４をフル充電で使用時のものです。,Nikon Japan COOLPIX P7000 specifications,https://nij.nikon.com/products/lineup/compact/p7000/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p7100,nikon_en_el14,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリー EN-EL14（リチウムイオン充電池：付属）×1 個 ・ACアダプター EH-5b（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※2 約350コマ（EN-EL14使用時） 動画撮影可能時間(電池寿命)※3 約2時間55分 （［HD 720p (1280×720)］、EN-EL14 使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き） 約116.3×76.9×48.0 mm（突起部除く） 質量（重さ）※4 付属品 ストラップ、Li-ionリチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD ● 仕様中のデータは、すべて常温（25 ℃）、Li-ionリチャージャブルバッテリー EN-EL14をフル充電で使用時のものです。 ※1 ： Multi Media Card（MMC）には対応していません。 ※2 ： 電池寿命測定方法を定めたCIPA（カメラ映像機器工業会）規格によるものです。 ※3 ： 1回の撮影で記 Li-ionリチャージャブルバッテリー EN-EL14（リチウムイオン充電池：付属）×1 個 ・ACアダプター EH-5b（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※2 約350コマ（EN-EL14使用時） 動画撮影可能時間(電池寿命)※3 約2時間55分 （［HD 720p (1280×720)］、EN- Li-ionリチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 CD ● 仕様中のデータは、すべて常温（25 ℃）、Li-ionリチャージャブルバッテリー EN-EL14をフル充電で使用時のものです。 ※1 ： Multi Media Car,Nikon Japan COOLPIX P7100 specifications,https://nij.nikon.com/products/lineup/compact/p7100/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p7700,nikon_en_el14,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリー EN-EL14（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-5b（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※5 約330コマ（EN-EL14使用時） 寸法（幅×高さ×奥行き）※6 約118.5×72.5×50.4mm（突起部除く） 質量（重さ）※6 約392g（バッテリー、SDメモリーカードを含む） 動作環境 使用温度 0℃ ～ 40℃ 使用湿度 85％以下（結露しないこと） 同梱品 付属品 ストラップ、レ Li-ionリチャージャブルバッテリー EN-EL14（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-5b（別売のパワーコネクター EP-5Aを組み合わせて使用）（別売） 撮影可能コマ数（電池寿命）※5 約330コマ（EN-EL14使用時） 寸法（幅×高さ×奥行き）※6 約118.5×72.5×50.4mm（突起部除く） 質量（重さ）※6 約 Li-ionリチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E17、オーディオビデオケーブル EG-CP16、ViewNX 2 CD ● 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、 フル充電バッテリー使用時のものです。 ※1 ： Mu,Nikon Japan COOLPIX P7700 specifications,https://nij.nikon.com/products/lineup/compact/p7700/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p7800,nikon_en_el14,fully_compatible,1,電源 使用電池 Li-ionリチャージャブルバッテリー EN-EL14（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-5b（パワーコネクター EP-5Aを組み合わせて使用）（別売） 電池寿命 静止画撮影時 約350コマ（EN-EL14使用時） ※2 動画撮影時（実撮影電池寿命） 約1時間15分（EN-EL14使用時）（NTSC時） 約1時間20分（EN-EL14使用時）（PAL時） ※2 ※3 三脚ネジ穴 三脚ネジ穴 1/4（ISO 1222） 寸法・質量 寸法（幅×高さ×奥行き） 約118 付属品 ストラップ、レンズキャップ LC-CP26、Li-ionリチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E16、ViewNX 2 CD 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 本製品に付属のバッテリーチャ－ジャーを日本国外で使用する場合、必要に応じて市販の変換プラグアダプターを装着ください。 製品の外観、仕様、性能は予告なく変更することがありますので、ご了承 Li-ionリチャージャブルバッテリー EN-EL14（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-5b（パワーコネクター EP-5Aを組み合わせて使用）（別売） 電池寿命 静止画撮影時 約350コマ（EN-EL14使用時） ※2 動画撮影時（実撮影電池寿命） 約1時間15分（EN-EL14使用時）（NTSC時） 約1時間20 Li-ionリチャージャブルバッテリー EN-EL14、バッテリーチャージャー MH-24、USBケーブル UC-E16、ViewNX 2 CD 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 本製品に付属のバッテリーチャ－ジャーを日本国外で使用する場合、必要に,Nikon Japan COOLPIX P7800 specifications,https://nij.nikon.com/products/lineup/compact/p7800/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p900,nikon_en_el23,fully_compatible,1,電源 使用電池 Li-ionリチャージャブルバッテリー EN-EL23（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-67A（別売） 充電時間 約3時間40分（本体充電ACアダプター EH-71P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約360コマ（EN-EL23使用時） ※1 動画撮影時（実撮影電池寿命） 約1時間20分（EN-EL23使用時） ※1 ※2 三脚ネジ穴 三脚ネジ穴 1/4（ISO 1222） 寸法・質量 寸法（幅×高さ×奥行き） 約139.5×103 付属品 ストラップ、レンズキャップ LC-67、Li-ionリチャージャブルバッテリー EN-EL23、本体充電ACアダプター EH-71P、USBケーブル UC-E21 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 会社名、製品名は、各社の商標、登録商標です。 電池寿命は、撮影間隔、メニュー表示時間、画像表示時間などの使用状況によって異なります。 動画の連続撮影可能時間（1回の撮影で記録可能な時間）は、メモリーカードの残量 Li-ionリチャージャブルバッテリー EN-EL23（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-67A（別売） 充電時間 約3時間40分（本体充電ACアダプター EH-71P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約360コマ（EN-EL23使用時） ※1 動画撮影時（実撮影電池寿命） 約1時間20 Li-ionリチャージャブルバッテリー EN-EL23、本体充電ACアダプター EH-71P、USBケーブル UC-E21 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 会社名、製品名は、各社の商標、登録商標です。 電池寿命は、撮影間隔、メニュー表示時間、画像,Nikon Japan COOLPIX P900 specifications,https://nij.nikon.com/products/lineup/compact/p900/spec.html,official_manual,high,2026-05-24
nikon_coolpix_p950,nikon_en_el20a,fully_compatible,1,One EN-EL20a Rechargeable Li-ion Battery (included) EH-5d AC Adapter; requires EP-5C Power Connector (available separately),Nikon Global COOLPIX P950 specifications,https://imaging.nikon.com/imaging/lineup/coolpix/p/p950/,official_manual,high,2026-05-24
nikon_coolpix_s01,nikon_en_el11_builtin,built_in_battery,1,Nikon USA states Rechargeable Li-ion Battery EN-EL11 is built-in and non-removable.,Nikon USA COOLPIX S01 overview,https://www.nikonusa.com/p/coolpix-s01/26347/overview,official_manual,high,2026-05-24
nikon_coolpix_s1,nikon_en_el8,fully_compatible,1,Nikon COOLPIX S1 manual lists one rechargeable Nikon EN-EL8 lithium-ion battery.,Nikon COOLPIX S1 manual,https://cdn-10.nikon-cdn.com/pdf/manuals/coolpix/S1_en.pdf,official_manual,high,2026-05-24
nikon_coolpix_s100,nikon_en_el19,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリー EN-EL19（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-62G（別売） 充電時間（残量のない状態からの充電時間） 約3時間15分（付属の本体充電ACアダプター EH-69P使用時） 撮影可能コマ数（電池寿命）※2 約150コマ（EN-EL19使用時） 動画撮影可能時間(電池寿命) 約55分（［HD 1080p★（1920×1080）］、EN-EL19使用時。1回の撮影で記録可能な時間は、SDカードの残量が多いときでもファイルサイズ4 GBまで、または最 付属品 ストラップ、Li-ionリチャージャブルバッテリー EN-EL19、本体充電ACアダプター EH-69P、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 Installer CD、活用ガイドCD ● 仕様中のデータは、すべて常温（25 ℃）、Li-ionリチャージャブルバッテリー EN-EL19をフル充電で使用時のものです。 ※1 ： Multi Media Card（MMC）には対応していません。 ※2 ： 電池寿命測定方法を定めたCIPA（カメラ映像機器工業会）規格によ Li-ionリチャージャブルバッテリー EN-EL19（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-62G（別売） 充電時間（残量のない状態からの充電時間） 約3時間15分（付属の本体充電ACアダプター EH-69P使用時） 撮影可能コマ数（電池寿命）※2 約150コマ（EN-EL19使用時） 動画撮影可能時間(電池寿命) 約55分（［HD Li-ionリチャージャブルバッテリー EN-EL19、本体充電ACアダプター EH-69P、USBケーブル UC-E6、オーディオビデオケーブル EG-CP16、ViewNX 2 Installer CD、活用ガイドCD ● 仕様中のデータは、すべて常温（25 ℃）、Li-ionリチャージャブルバッテリー EN-EL19をフル充電で使用時のものです。 ※,Nikon Japan COOLPIX S100 specifications,https://nij.nikon.com/products/lineup/compact/s100/spec.html,official_manual,high,2026-05-24
nikon_coolpix_s30,generic_aa,uses_aa,2,電源 ・アルカリ単3形電池（付属/市販）、リチウム単3形電池（市販）のいずれかを各2本 ・Ni-MHリチャージャブルバッテリー EN-MH2 （ニッケル水素充電池）×2本（別売） 撮影可能コマ数（電池寿命） 約240コマ（アルカリ電池使用時）、約700コマ（リチウム電池使用時）、約410コマ（EN-MH2-B2 使用時） 寸法（幅×高さ×奥行き） 約101.9×64.8×39.4 mm（突起部除く） 質量（重さ） 約214 g（電池、SDメモリーカードを含む） 動作環境 使用温度 0 ～ 40 ℃ 使用湿度 85％以下 付属品 ストラップ、アルカリ単3形電池（2本）、USBケーブル UC-E16、ブラシ、ViewNX 2 Installer CD、活用ガイドCD ● 仕様中のデータは、すべて常温（25 ℃）、アルカリ単3 形電池使用時のものです。リチウム電池のデータは、市販の「エナジャイザー リチウム乾電池（単3形）」使用時のものです。 ※1 Multi Media Card（MMC）には対応していません。 ※2 バッテリーチャージャー MH-72またはMH-73が必要です。MH-72はEN-MH2を2本同時に、MH-73はEN-MH2 アルカリ単3形電池（付属/市販）、リチウム単3形電池（市販）のいずれかを各2本 ・Ni-MHリチャージャブルバッテリー EN-MH2 （ニッケル水素充電池）×2本（別売） 撮影可能コマ数（電池寿命） 約240コマ（アルカリ電池使用時）、約700コマ（リチウム電池使用時）、約410コマ（EN-MH2-B2 使用時） 寸法（幅×高さ×奥行き） 約101.9×64.8×39.4 m アルカリ単3形電池（2本）、USBケーブル UC-E16、ブラシ、ViewNX 2 Installer CD、活用ガイドCD ● 仕様中のデータは、すべて常温（25 ℃）、アルカリ単3 形電池使用時のものです。リチウム電池のデータは、市販の「エナジャイザー リチウム乾電池（単3形）」使用時のものです。 ※1 Multi Media Card（MMC）には対応していません。 ※,Nikon Japan COOLPIX S30 specifications,https://nij.nikon.com/products/lineup/compact/s30/spec.html,official_manual,high,2026-05-24
nikon_coolpix_s31,nikon_en_el12,fully_compatible,1,電源 ・Li-ionリチャージャブルバッテリー EN-EL12（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-62F（別売） 電池寿命※3 静止画撮影時 約260コマ（EN-EL12使用時） 動画撮影時（実撮影電池寿命）※4 約2時間（EN-EL12使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き）※5 約105.4×64.8×41.5mm（突起部除く） 質量※5 約185g（バッテリー、SDメモリーカード含む） 動作環境 使用温度 -10℃ ～ +40℃（陸上） 0℃ ～ 40℃ 付属品 ストラップ、Li-ionリチャージャブルバッテリー EN-EL12（端子カバー付き）、バッテリーチャージャー MH-65P、USBケーブル UC-E16、ブラシ、ViewNX 2 CD、活用ガイド CD ・仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電バッテリー使用時のものです。 ※1 Multi Media Card（MMC）には対応していません。 ※2 撮影状況や設定により制限されます。 ※3 電池寿命測定方法を定めたCIPA（カメラ映 Li-ionリチャージャブルバッテリー EN-EL12（リチウムイオン充電池：付属）×1個 ・ACアダプター EH-62F（別売） 電池寿命※3 静止画撮影時 約260コマ（EN-EL12使用時） 動画撮影時（実撮影電池寿命）※4 約2時間（EN-EL12使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き）※5 約105.4×64.8 Li-ionリチャージャブルバッテリー EN-EL12（端子カバー付き）、バッテリーチャージャー MH-65P、USBケーブル UC-E16、ブラシ、ViewNX 2 CD、活用ガイド CD ・仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電バッテリー使用時のものです。 ※1 Mult,Nikon Japan COOLPIX S31 specifications,https://nij.nikon.com/products/lineup/compact/s31/spec.html,official_manual,high,2026-05-24
nikon_coolpix_s3100,nikon_en_el19,fully_compatible,1,電源 ･Li-ion リチャージャブルバッテリー EN-EL19（リチウムイオン充電池：付属）×1個 ･ACアダプター EH-62G（別売） 充電時間 約2時間10分（本体充電ACアダプター EH-69P使用時、残量のない状態からの充電時間） 撮影可能コマ数（電池寿命）※2 約220コマ（EN-EL19使用時） 動画撮影可能時間(電池寿命)※3 約1時間35分（［HD 720p （1280 × 720）］、EN-EL19使用時） 三脚ネジ穴 1/4（ISO 1222） 寸法（幅×高さ×奥行き） 約93.5×57.5×1 付属品 ストラップ、Li-ion リチャージャブルバッテリー EN-EL19、本体充電ACアダプター EH-69P、USBケーブル UC-E6、オーディオビデオケーブル EG-CP14、ViewNX 2 CD-ROM ● 仕様中のデータは、すべて常温（25 ℃）、Li-ionリチャージャブルバッテリー EN-EL19をフル充電で使用時のものです。 ※1 ： Multi Media Card（MMC）には対応していません。 ※2 ： 電池寿命測定方法を定めたCIPA（カメラ映像機器工業会）規格によるものです。測定条件は、2 リチャージャブルバッテリー EN-EL19（リチウムイオン充電池：付属）×1個 ･ACアダプター EH-62G（別売） 充電時間 約2時間10分（本体充電ACアダプター EH-69P使用時、残量のない状態からの充電時間） 撮影可能コマ数（電池寿命）※2 約220コマ（EN-EL19使用時） 動画撮影可能時間(電池寿命)※3 約1時間35分（［H リチャージャブルバッテリー EN-EL19、本体充電ACアダプター EH-69P、USBケーブル UC-E6、オーディオビデオケーブル EG-CP14、ViewNX 2 CD-ROM ● 仕様中のデータは、すべて常温（25 ℃）、Li-ionリチャージャブルバッテリー EN-EL19をフル充電で使用時のものです。 ※1 ： Multi Medi,Nikon Japan COOLPIX S3100 specifications,https://nij.nikon.com/products/lineup/compact/s3100/spec.html,official_manual,high,2026-05-24
nikon_coolpix_s32,nikon_en_el19,fully_compatible,1,電源 使用電池 Li-ionリチャージャブルバッテリー EN-EL19（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-62G（別売） 充電時間 約2時間35分（本体充電ACアダプター EH-70P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約220コマ（EN-EL19使用時） 動画撮影時（実撮影電池寿命） 約1時間35分（EN-EL19使用時） 三脚ネジ穴 三脚ネジ穴 1/4（ISO 1222） 寸法・質量 寸法（幅×高さ×奥行き） 約107.6×66.1×40.4mm（ 付属品 ストラップ、Li-ionリチャージャブルバッテリー EN-EL19、本体充電ACアダプター EH-70P、USBケーブル UC-E16、ブラシ 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 本製品に付属のバッテリーチャ－ジャーを日本国外で使用する場合、必要に応じて市販の変換プラグアダプターを装着ください。 製品の外観、仕様、性能は予告なく変更することがありますので、ご了承ください。 会社名、製品名は、各社の商標、登録 Li-ionリチャージャブルバッテリー EN-EL19（リチウムイオン充電池：付属）×1個 ACアダプター ACアダプター EH-62G（別売） 充電時間 約2時間35分（本体充電ACアダプター EH-70P使用時、残量のない状態からの充電時間） 電池寿命 静止画撮影時 約220コマ（EN-EL19使用時） 動画撮影時（実撮影電池寿命） 約1時間35分（E Li-ionリチャージャブルバッテリー EN-EL19、本体充電ACアダプター EH-70P、USBケーブル UC-E16、ブラシ 仕様中のデータは特に記載のある場合を除き、CIPA（カメラ映像機器工業会）規格による温度条件23℃（±3℃）で、フル充電電池使用時のものです。 本製品に付属のバッテリーチャ－ジャーを日本国外で使用する場合、必要に応じて市販の変,Nikon Japan COOLPIX S32 specifications,https://nij.nikon.com/products/lineup/compact/s32/spec.html,official_manual,high,2026-05-24
